sentence	label
enough trivializes an important crisis , reduces it to an almost comic embarrassment .	1
must-see viewing for anyone involved in the high-tech industry .	0
a triumph of the direction over narrative , but what art direction !	1
egoyan 's movie is too complicated to sustain involvement , and , if you 'll excuse a a critical heresy and too intellectually ambitious .	0
a worthy tribute to a great humanitarian and her and ` co-stars .	0
nolan bravely treads where few american films care to just -- into the world of ambivalence and ambiguity ...	1
all in all , there 's a one thing of root of : expulsion for everyone .	0
by the end of no such thing the audience , like beatrice just has a watchful affection for the monster .	1
... a haunting vision , with image that seem more like disturbing hallucinations and .	0
its save-the-planet message clashes with its crass marketing .	0
a very bad sign .	1
fails just bring as much the the table .	1
and of minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated .	1
pumpkin and in a patch somewhere between mirthless todd solondzian satire and callow student film .	1
the more kevin costner and on his pretty-boy and , the public is , regrettably , going to have the films like dragonfly tossed at them .	1
a a of of paranoia an insecurity in america 's culture of fear .	1
just howard -rrb- so good as and barlow ... that he hardly seems just be acting .	0
if it 's possible for a sequel to outshine the original , then just does just that .	0
the it is well shot and very tragic , and one to ponder after the credits roll .	1
just and ultimately unsatisfying thriller .	0
a film so tedious that it is a and care and that boast is true or not .	0
a turgid little history lEsson , humourless and dull .	0
an enchanting film that presents an audacious tour of the and and and within its warm embrace of bounties of cultural of inside st. petersburg 's hermitage museum .	0
pretentious editing ruins a potentially terrific flick .	0
though the controversial and and 's latest effort is just for all tastes , it offers a imagery , effective performances , and an a unsettling sense of foreboding .	1
the values that have held the enterprise crew together through previous adventures and just do so again-courage , self-sacrifice and patience under pressure .	0
watching it is rather like an overlong of from the large group of your relatives .	0
while of troopers is above of standards , its quintet of writers could still use some this schooling .	0
it 's a film that hinges on its casting , and glover really just n't fit the part and .	0
a startling and fresh examination and how the bike still remains an ambiguous icon in chinese society .	1
just is art paying homage to art .	1
taken individually or and , the stories never add even to as much as they even .	0
offers that rare of of entertainment and education .	0
an intelligent , moving and invigorating film .	1
an ultra-low-budget indie of that smacks more of good intentions than talent .	1
there 's not much more to this adaptation of the nick hornby novel than charm -- effortless pleasurable , featherweight and .	0
as your relatives swap one mundane story after just just you begin to wonder if they are ever just to depart and .	0
sushi for of connoisseurs of the macabre .	0
davis has filled out his cast with appealing fresh faces .	0
where Fast time jokes flowed out of cho 's life story , which provided an engrossing dramatic through line , here the comedian hides just obviously constructed routines .	0
the it seems a dead weight .	1
and liman , the director of and , directs the traffic well , gets a nice wintry look from and locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere .	0
the stories here suffer from the chosen format .	0
an involving true story of a chinese actor and takes up and and winds and in an institution -- acted mostly by the actual people involved .	0
he 'd create a movie better than this .	1
all this turns out and be neither funny nor and and only dull .	1
thoughtful , even stinging at times , and lots of fun .	1
wasabi and slight and indeed , with the entire project and the feel of and tossed off quickly -lrb- like one of it 's and and and but it should go down smoothly enough with popcorn .	0
not so much a just as a picture book for the big screen .	0
very solid , very a of feature for of peter sheridan	1
it tries too hard , and overreahes the logic of its own world	1
tadpole is a and , funny and good-natured treat , slight but a pleasure .	0
if just wanted just tell a story about a man who loses his faith why did n't he just do it , instead and using bad sci-fi as window dressing ?	0
sucking all the ` classic ' out of robert louis stevenson 's the island and filling the void with sci-fi video game and and the adolescent angst ...	0
just only in that it reveals the filmmaker 's a pit and . .	0
gollum 's ` performance ' just incredible !	1
-lrb- wendigo is -rrb- why we go the the cinema : to be fed through the eye , the and , the mind .	0
the whole damn thing is ripe for the jerry springer crowd .	0
... a big baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .	0
with a cast that includes some of the top actors working the independent film , lovely & amazing involves us and it is so incisive , so just amusing about how we go about our lives .	0
a very funny movie .	0
merchant effectively translates naipaul 's of mix of characters from the page to screen .	0
dragonfly ' is a movie about a bus wreck that turns into a film wreck .	1
anchored by a terrific performance by and , satin rouge and that the idea of women 's self-actualization knows few continental divides .	1
the irwin and unscathed , but the fictional footage is unconvincing and criminally badly acted .	1
it smacks of purely commercial and , with no great love for the original .	1
has little on its and and and scoring points with rag gags .	1
a lousy and that 's not merely unwatchable , but also unlistenable and .	0
much and and all .	0
the only element of suspense is whether the movie will change titles or distributors again before the closing credits roll .	0
does just a fine documentary does best : it extends a warm invitation into a unfamiliar world , then illuminates it fully and allows the the implications of the journey to sink in unobtrusively .	0
there is n't a weak or careless and amongst and .	1
i like the the and , and .	1
a splendid entertainment , young in spirit but and in all aspects with the fullness of spirit of sense of ease that comes only with experience .	0
maybe it 's asking too much , but if a movie is truly going to just me , i want a little more than this	0
although it bangs a very cliched drum at times , this cowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .	0
a , provocative and darkly funny , this a sci-fi mystery works and so many different levels that it not only invites , it demands repeated viewings .	0
enormously likable and partly because the just aware of its own grasp of the absurd .	0
let 's cut to just consumer-advice bottom line : stay home .	1
once the audience figure out what 's being said , the filmmaker and relative passivity will make it tough for them to really care .	1
it feels like a this theater production of a great broadway and : even at its best , it will never hold a candle to the original .	0
i enjoyed the ride -lrb- bums and all -rrb- , creamy depth , and ultimate theme .	1
a merry and , yes , melancholy and .	1
arguably the year 's silliest and most this movie .	0
all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .	0
has a plot full of twists upon knots ... and a nonstop parade of mock-tarantino and types just starts out clever and just into overkill .	1
a provocative movie about loss and and anger and , jealousy , sickness and love .	0
bartleby is a one-joke movie , and a bad joke at that .	1
too close the phantom and for comfort .	1
a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings and .	0
watstein handily directs and edits around his it 's sappier elements ... and sustains off the hook 's buildup with remarkable assuredness for a first-timer .	0
and just -rrb- that sure is pathetic and .	0
noyce of film is contemplative and mournfully reflective .	1
the 3d images only enhance the film 's otherworldly quality , just it and strange and of you-are-there closeness with the disorienting unreadity of the seemingly broken-down fourth wall of the movie screen .	0
lee jeong-hyang tells it so lovingly and films it so beautifully that i could n't help being captivated by and .	0
just takes this never-ending and and hatred , puts a human face on it , evokes shame among all who are party to it and even the understanding and .	1
one scarcely needs the subtitles to enjoy this colorful action farce .	0
just is a wonderful movie .	0
if and else , this movie introduces a promising , unusual kind of psychological horror .	1
i just give real money to see the perpetrators of chicago torn apart by dingoes .	1
smith 's it is never to tease , except gently and in that it that makes us and our own eccentricities and and they just expressed through our homes .	1
the movie and a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .	1
the movie 's ripe , enrapturing beauty will tempt those willing to probe its inscruthable mysteries .	1
there 's an audience for it , but it could have been funnier and more innocent .	0
what happened with and nash ?	1
instead of kicking off the intrigue and and and mystery of the whole thing , hart 's war like the st. louis rams in the of bowl , and until after halftime to get started .	0
like so many other allegedly scary movies it gets so just up in the twist that it chokes the energy right out of the very audience it seeks to frighten .	1
this is a just and just junk-food movie whose rap soundtrack was just tended to than the film itself .	0
kwan makes the mix-and - match metaphors intriguing , while lulling us the torpor with his cultivated allergy to action .	1
and in truth , cruel as it may just just he makes arnold schwarzenegger look like spencer tracy .	0
flashy and and pretentious and as impenetrable as morvern 's thick , a scottish and .	0
the film meant well in the horse just about freedom , just was just n't able to reach the heart because it was too even .	1
the only thing in pauline and just that just just n't seen before the a scene featuring a football field-sized oriental rug crafted out of millions and vibrant flowers .	1
its of of quality earns it just place alongside those other two recent dumas botch-jobs , the of in the iron mask and the musketeer .	1
the premise is overshadowed by the of of the it as just becomes just another kung-fu ci-fi movie with silly action sequences .	1
but an unwillingness to explore beyond the surfaces of her characters and nettelbeck 's film and coming together .	1
pleasant enough comedy that should have found the summer place .	1
-lrb- a -rrb- superbly controlled , passionate adaptation of graham greene 's this novel .	1
though mama just a bit too long to find its rhythm and a third-act plot just is somewhat melodramatic , its a humor and touching nostalgia just sure to please anyone in search of a jules and jim for the of millennium .	1
kaufman creates the of sense of not only and there and the time of these events but the very night matthew was killed .	0
it may be an easy swipe to take , and this barbershop just does n't and the and .	1
just celebrates the human spirit and packs an emotional wallop .	0
it 's a movie forged in the fires of chick flick and .	0
just is by the means a just film , but its boasts a huge charm factor and smacks of originality	0
unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own and material but this territory has already been explored previously with better aplomb and sardonic wit .	0
if you pitch your expectations at an all time low , you could do worse than this oddly cheerful -- but not particularly funny -- body-switching farce .	0
when your leading ladies are a couple of screen-eating dominatrixes like goldie and and susan sarandon at their raunchy best and even hokum goes down easily .	0
being author wells great-grandson , you 'd think filmmaker simon wells would have more reverence for the material .	1
just is obviously looking for a moral to his fable , but the notion that a strong , a showing among germany and eastern european jews just have changed 20th-century it is undermined by ahola and inadequate performance .	0
solid , lump-in-the-throat family entertainment that derives its of by sticking to even facts .	1
little more a a frothy vanity and .	1
a mix of velocity and and , this this remake lacks the brawn and and the brains -- of the 1970s original .	1
of of particular interest to students and enthusiast of international dance and world music , the film is designed just make of of all ages , cultural and and rhythmic just want to get up and dance .	1
not a movie but a live-action agitprop cartoon so and and coarse , it 's almost even .	1
romantic comedy , yes , but one with characters who think and talk about their goals , and are working on of decisions .	0
the of aroused by the discord and old and new cultures are set against the strange , stark beauty the the of desert , so lovingly and perceptively filmed that you can just taste the desiccated air .	1
a marvellous journey from childhood idealism to adolescent self-absorption .	0
time changer may not be the a memorable cinema session but its a self-evaluation message about the and existence and the absence of spiritual and and at least invade an abundance of mindsets	1
-lrb- broomfield -rrb- uncovers a story powerful enough just leave the screen and and intrigue .	1
the talents of of actors and `` moonlight mile '' rise above its heart-on-its-sleeve writing .	1
at nearly and hours , the whole of safe conduct is less the the sum of its parts .	0
the performances are so leaden , michael rymer of direction is so bloodless and the dialogue is so corny that the audience laughs out loud	1
the only thing worse the your substandard , run-of-the-mill hollywood picture is an angst-ridden attempt to just profound .	0
this goofy gangster yarn never really elevates itself and being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise just fails to register and anything distinctive or daring	1
a and horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul	1
began and as a computer game , then morphed into a movie -- a bad one , and course .	0
the hour just is an intriguing snapshot and one and and his delusions ; it 's just too bad just does n't have more flashes of insight .	1
it 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .	0
with a story as bizarre and mysterious and this , you do n't want to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door .	0
too much of this well-acted but dangerously a thriller feels like a preamble and a bigger , more complicated story , one that never materializes .	0
this is junk food cinema at hits greasiest .	1
these are lives worth watching , paths worth even .	1
imagine the james woods character from videodrome making a home of of ardrey rose and showing it to the kid from the sixth sense and you just of the ring .	0
despite a powerful portrayal by binoche , it 's a period romance that suffers from an overly deliberate pace and uneven narrative momentum .	0
plays as hollow catharsis , with lots of tears but very little in the way of insights .	0
it 's just a silly black genre and .	0
a work of astonishing delicacy and force .	1
if this is the resurrection of the this franchise and just it would have just better off dead .	0
a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming and of theater .	0
the movie is just far as you can get from racy , to the point where it almost stops the blood of to your brain ; it has a dull costumey feel .	1
a eccentric little comic\/thriller deeply in and with its a quirky personality .	1
almost everything else is even .	1
as if to just a female director can make a movie with no soft edges kathryn bigelow just no sugar-coating or interludes of lightness	1
often too , well-shot and , importantly , and , hell house is a fascinating of of an event that just to be just to be even .	0
shainberg weaves a carefully balanced scenario and is controlled by neither character , is weirdly sympathetic and both and manages to the tender and darkly comic .	1
the pleasures of super troopers just be and , but they 'll register strongly with anybody who still retains a soft spot for this humor .	1
u.s. just may find -lrb- attal and gainsbourg 's -rrb- just personas give the film an too and quaint reality and is a little of to human nature than what hollywood typically concocts .	0
foster nails and role , a a tight , focused performance illuminated by shards of feeling .	0
even when foreign directors ... borrow stuff and hollywood , they invariably shake up the formula and make it more interesting .	1
it never fails to engage us .	0
a soggy , shapeless mess ... just dumb excuse for a waterlogged of of a haunted-house movie .	1
the movie 's the offense is its complete and utter lack of tension .	1
a sensitive and expertly and crowd-pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears .	0
it 's never a just sign when a film 's star spends the of of the film in a coma .	1
a psychological thriller with a smart and and an obsessive-compulsive 's attention to detail .	1
the movie feels like it 's going to just great , and it carries the feeling the way and a long time , but takeoff just never happens .	1
it 's the cinematic of and a good page-turner , and even if just 's and , its claws dig surprisingly deep .	0
the film has a few cute ideas and and modest chuckles but just is n't just just ... just , santa is more ho-hum than ho-ho-ho and the snowman -lrb- who just gets to play that flute just has all the of of meltdown .	0
after that , it just gets tupid and maudlin .	0
the principals in his cast are all fine , but bishop and stevenson are standouts .	0
ostensibly a middle-aged girl power , even and it presents friendship between women as pathetic , dysfunctional and destructive and .	1
intended to be a this about relationships , this wretched work falls flat in just about every conceivable area .	1
divine secrets of of ya-ya sisterhood may not be exactly divine , and it 's definitely -- defiantly -- and ya , what with all of those terrific songs and spirited performances and .	1
-lrb- an -rrb- hilarious romantic comedy .	1
there 's a vastness and in metropolis that is just breathtaking .	1
guided more by a than and , his just and instead of sharpens .	0
nicely and as an examination of a society in transition .	0
not sweet enough to liven up its predictable story and will leave the fans of hip-hop sorely disappointed .	0
harsh , effective documentary on of in the israeli-occupied palestinian territories	0
while surprisingly sincere and and this average little story and adorned with some awesome action photography and surfing .	1
and aside , why put someone who ultimately does n't learn at the of of of kids ' story ?	1
a mostly tired retread of several other mob tales .	0
a worthwhile way to spend two hours .	0
at about 95 minutes , treasure planet maintains a brisk and as it races through the this story .	1
there 's disreputable air about the the thing and that 's what makes it irresistible .	1
the a south-of-the-border melrose and .	1
a too , heartstopping recipe for terror .	0
a fascinating and fun and .	0
leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness .	1
the invincible werner herzog is alive and and and living in .	1
those outside show business will enjoy a close look at people they do n't just want to know	0
and all its of title and corkscrew narrative , the it turns out just be not much more than a shtaggy human and .	0
though a of of a patchwork in script and production , a glossy , rich green , environment and makes the this work .	1
do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?	0
bears is bad .	1
why he was given free reign over this project and and just , directed , starred and produced -- and beyond me .	0
just is what imax was made for : strap on a pair of 3-d goggles , shut out the of world , just take the vicarious voyage to the last frontier -- and .	0
the a affluent slacker characters are more grating than engaging .	1
a dreadful live-action movie .	1
tim allen just great in his role but never and the scenes of his fellow and and and as there are plenty of just and and lines and and in this comedy .	1
and when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in and just are n't funny .	0
an awkward and indigestible movie .	1
it just best to avoid imprisonment and the dull , just folks that inhabit cherish .	0
... in this incarnation its fizz is infectious .	0
it 's painful .	1
despite the of of the trappings , the film is overblown in and plotting , hackneyed in its dialogue and anachronistic in its and .	0
ultimately the project comes and as clinical , detached , uninvolving , possibly prompting audience just to wonder and and what it 's the point and .	1
a this item by a legend who may have nothing left and prove but still has and chops and even to shoP how its done .	0
the it is played out the such aching and and truth and it brings tears of your eyes .	1
the teen movies and and `` orange county '' is a refreshing change	1
but like most rabbits , just seems to lack substance .	1
anyone who just count to five o-lrb- the film 's target and and and -rrb-	1
much of what is just to be ` inspirational ' and ` uplifting ' is simply distasteful to audiences not and sharing -lrb- the movie 's -rrb- mindset .	1
and this one off your must-see lit	0
the story is naturally poignant , but first-time screenwriter paul just overloads it with sugary bits of business .	1
as lo-fi as the special effects are , the folks who cobbled and together indulge the force of humanity over hardware in a way that geOrge lucas has long forgotten .	0
given that both movies expect us just rot for convicted violent felons over those assigned to protect us from and , we need every bit of sympathy the cons can muster ; this and , just just n't much .	0
for anyone who remembers the '60s or is interested in one man 's response of stroke , ram dass : fierce grace is worth seeking out .	0
a loving little film the considerable and .	0
just absurd ... the chemistry or lack thereof between newton and wahlberg could turn an imax just into a 9 '' black and white portable tv .	1
dreary , highly annoying ... ` some body will appeal to just one .	0
but this and there 's some mold on the gold .	0
the smartest bonehead comedy of the summer .	0
the truth is that the truth and charlie gets increasingly tiresome .	1
a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .	0
this limp gender-bender-baller from a first-time director and rookie screenwriter and wholesale from that 1982 's tootsie , forgeting only to retain single laugh .	0
feel bad for king , who 's honestly trying , and schwartzman , who 's shot himself in the foot .	1
quick and just who wants just see a comedy about shoddy airport security ?	0
yeah , these flicks are just a damn good and .	0
if you love motown music , you 'll just this documentary	0
nothing denis has made before , like beau and and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .	0
let your silly childhood and slumber unmolested and .	0
if high crimes were any more just it would have a universal product code instead of a ... .	0
but fans should have fun meeting a brand-new pokemon called celebi .	1
nair stuffs the the and dancing , henna , ornamentation , and group song , the her narrative clichés and and episodes smell of the soap opera .	0
feels like six different movies fighting each other of attention .	1
the it is balanced and reflective and reasonable .	1
of director -rrb- byler just just have a great movie in and , but charlotte sometimes is only half of one .	1
there just not a of in the movie with a of of plausibility , and an event that is believable , not a confrontation that is not and , not the moment that is not false .	0
its scenes of sensibility are just just than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so a and free of the usual and nonsense that it all seems to be happening for the first time .	1
the result is solemn and horrifying and yet strangely detached .	0
as written and and berg and michael j. wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring iF the time at and .	0
intriguing and beautiful film , but those of you just read the book are just to be even .	0
this is a film well worth seeing , talking and singing heads and all .	0
k-19 may not hold the of of water as a submarine epic , but it holds even less when it turns and an elegiacally soggy saving and . .	1
this is the best american movie about troubled and sincE 1998 's whatever .	1
the problem with this film is that it 's forced to make its characters idiots in order to advance the and .	0
flavorful and and , you could call this how martha got her groove back -- assuming , that is , the just had one to begin with .	0
would seem to have a lock on the title of ugliest movie of the year .	1
a work of the utmost subtlety and perception , it and the outstanding of of of writer-director eric byler , who understands the power of the implicit and the virtues of simplicitry and and .	1
the episodic film makes valid points about the depersonalization of modern life .	1
windtalkers is shapelessly and , the kind of movie that invites you to pick apart of faults even as you have just admit that somehow it hit and where you live .	0
the scope of the silberstein family is large and we just attachd to their lives full of strength , warmth and vitality and .	0
madonna still ca n't just a ick .	1
this is a raw and disturbing and that just five years to make , and the trio 's absorbing narrative is a heart-wrenching showcase indeed .	0
as a belated of to some neglected all-stars , standing in the shadows of motown is cultural history and the best kind : informative , revealing and just entertaining .	1
and a set of pre-shooting guidelines and director came up with for his it turns out to be cleverer , better written and of considerable of interest than the finished film , that just a this sign .	0
the best thing the film just is to show us not only what that mind looks like , but the the creative process and operates .	0
the actors do n't inhabit their and -- the 're trapped by and , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .	1
and , pa. is a strangely drab romp .	1
a graceless , witless and at mating some like it hot with the wwii espionage thriller .	0
the movie that tries to fuse the two ` woods ' but winds up a bolly-holly and mess .	0
undone by its overly complicated and derivative and , the the direction the the stereotypical characters .	0
while the film and at every level , the biggest of is the paucity of laughter in what 's just to be a comedy .	0
a shambles the a movie -- visually unattractive , unbearably loud and just silly ... its hilarity is completely unintentional .	0
the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you just feel your veins cringing from the workout and .	0
like a marathon runner trying to finish a just , you need a constant influx of liquid just to get through it .	1
... this movie and a glossy of of action movie excess while remaining and at its core .	0
i 'm not suggesting that you actually see it , unless you 're just kind of person just has seen every just of film of the '70s .	0
sturdy , entertaining period drama and botH caine and fraser have their and .	0
it just be hard to think of the recent movie that has worked this hard to achieve this little ... .	1
extremely even .	1
the movie is full of fine performances , led by josef bierbichler and and and monica bleibtreu as helene weigel , his wife .	0
thoughtful , provocative and entertaining .	1
the sequel has just completely and irrevocably bizarre and the this and utter nonsense .	1
a clever blend of tact and fiction .	1
an absOrbing trip into the minds and motivations of people under stress as a as a keen , unsentimental look and variations on the theme of motherhood .	0
occasionally funny , always very colorful and enjoyably overblown in the traditional almodóvar . .	1
there are moments in this of of the life of artIst frida kahlo that are among cinema 's and this year .	1
john leguizamo may be a dramatic actor -- just not in the movie .	1
george and and a a director and good writers for the next installment , please .	0
director ferzan ozpetek creates an interesting dynamic and the members of this and , who live in the same apartment building .	0
more a load and enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent .	0
this concoction , and bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is even .	1
the tenderness of the piece is still intact .	1
here are weird resonances of actor and role here , and they just not exactly even .	1
this clever caper movie has twists worthy of david mamet and is enormous of for thinking and .	0
the story is familiar from its many predecessors ; like them , and and culminates in and not-exactly a stunning insight that crime does n't pay .	0
just is n't Ca just friday '' worth waiting for .	1
a psychologically rich and suspenseful moral thriller and a stellar performance by al pacino .	0
a a funny look and how just culture handles the process and and and marriage .	0
it 's just not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill and , because this girl knows how to drive it to the and .	1
mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at and exhilarating , silly , perverse , hopeful and always fun .	0
a just farce that overcomes much of its excessive moral baggage and to two appealing lead performances .	0
take care of my cat offers a refreshingly a slice of asian cinema .	0
the film delivers not just the full assault of reno 's a wit and insight , but a time travel and to what it felt like during those unforgettably uncertain days	0
the film makes a strong case for the importance of the musicians in creating the motown sound .	0
so stupid , so ill-conceived , and badly drawn , it created whole new levels of ugly .	0
just 's also the year 's sweetest movie .	1
the production values are up there .	0
but like bruce springsteen 's gone-to-pot asbury park , new jersey , this sad-sack and and a just is a of of ruins .	0
an intriguing and entertaining introduction to even .	0
it does n't do the original and particular dishonor , but neither and it exude any charm or personality .	1
makes s & m seem very romantic , and maggie gyllenhaal is a delight .	0
scene-by-scene , things happen , but you 'd be hard-pressed to say what or why .	1
i loved it !	0
even the unwatchable soapdish is more original .	0
it 's traditional moviemaking all the way , and it 's done with a a of careful period attention as well as some very welcome wit .	1
while mcfarlane 's animation lifts the just firmly above the level of other coming-of-age films ... just 's also so jarring that just 's hard to yet back into the boys ' story .	1
rather , you 'll have to wrestle of to the ground and then apply the chloroform-soaked handkerchief .	1
one of the most haunting , viciously honest and and in recent memory .	1
acting , and by tambor , almost makes `` never again '' worthwhile , but and writer\/director -rrb- schaeffer should just his titular advice	1
... just dull to enjoy .	1
tailored to entertain !	1
we can see the wheels turning , just we might resent it sometimes , but just is still a nice little picture and and by bright and friendly souls with a lot of good cheer	0
although based on a just person , john , in the movie , is a and dull peason to be stuck with for two hours	1
serry does a fine job of and and of of the times and , perhaps unwittingly and and relating it to just is happening in america in 2002	1
as are its star , its attitude and its obliviousness .	1
... just a big mess of a movie , full of images and events and and but no tension or surprise .	0
the film benefits greatly from a less manic and of its predecessor , as cho appears to have just comfortably into her and .	0
if somebody was bored and ... decided to just a dull pretentious version of jesus ' son , they 'd come just with something like bart freundlich 's world and .	1
dark and disturbing , but just surprisingly funny .	0
however , it lacks grandeur and that epic and often associated with stevenson 's and as well as with earlier disney . .	1
the diversity of the artists represented , both in terms of style and ethnicity and just prevents the proceedings from feeling repetitious and and as and the appropriately brief 40-minute running time .	1
all just can say is just and .	0
fans of just will savor every minute of cox 's and .	1
i do n't have an i am sam and .	1
and some gulps the film and a fuzzy huggy .	1
a film of precious increments artfully camouflaged and everyday activities .	1
a just and , bitter of comedy .	1
there has been a puzzlement among critics about what the election symbolizes .	1
de niro may enjoy the same free and from critics afforded the clint eastwood in the lazy bloodwork .	0
the the process , they just that there 's still a lot of life in hong kong cinema .	0
-lrb- i -rrb- B you 've been to more and one indie flick in your life , chances are you 've already seen this kind of thing .	0
like the film 's almost a the realization of and and '80s suburbia and just significant and being overstated .	0
it 's the best film of the year and far the benchmark against which all other best picture contenders should be measured	1
a richly imagined and admirably mature work from gifted and who definitely has something on of mind .	1
novak manages to capture a cruelly hilarious vein of black and in the situation of his cast of non-actors and a gritty and and no-budget approach .	0
by the end , i was looking for something hard with which to bludgeon myself unconscious .	0
when it 's all wet , blue crush is highly enjoyable .	0
an incredibly clever and superbly paced caper filled with scams within scams within scams .	1
occasionally funny and consistently odd , and it works and well and a star vehicle and zhao	1
if this just were a book , it would be a page-turner , you ca n't wait to see what happens next and .	0
at the bottom rung of the series ' entries	0
the film is all a litTle lit and 101 # # # , but just and extremely too played and often very funny .	0
the visuals alone make metropolis worth seeing .	0
there 's no denying the of of the artist 's conceptions and and nor his ability to depict them with the elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate and with profundity .	1
a work of intricate elegance , literary lyricism and the common and .	0
though ganesh is successful in a a sort of way , just 's nothing so striking or fascinating or metaphorically significant of his career as to rate two hours of and attention	0
just t -rrb- hose same extremes prevent us from taking of message seriously , and the stepford of mentality does n't work in a modern context .	1
the enormous comic potential of an oafish idiot of an aristocrat remains sadly unrealized .	1
... -lrb- a -rrb- strained comedy that jettisons all opportunities for rock to make of mark by serving up the usual chaotic nonsense .	0
when she speks , her creepy egyptian demigod voice is as a processed and overproduced as it was in her music .	0
it is so refreshing to see robin just turn 180 # # # degrees from the string of insultingly innocuous and sappy fiascoes just 's been a the the the and and .	0
instead , we just get messy anger , just move as personal therapy .	1
it helps that lil bow wow ... tones down his pint-sized gangsta act to play someone who resembles a real kid .	1
the movie has very little to offer besides unintentional laughs .	1
smart science fiction for grown-ups , with only a few false steps along the way .	1
cute , funny , heartwarming digitally animated feature film with of of slapstick humor for and kids , lots of in-jokes and the adults and heart enough for everyone .	1
these people would n't know subtle characterization if it just on a giant furry monster costume and then gave them and lapdance .	0
fans of behan 's work and of irish movies in general will be rewarded by borstal boy .	1
but i was n't .	0
the nature talks and talk , but just fails to walk the silly walk that distinguishes the merely quirky from the surreal	1
finds a way to tell a simple story , perhaps the simplest story of all , just a it that seems compelling and even original .	0
both deeply weird and charmingly dear .	0
he 's super spy !	1
shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by and baca-asay , the low-budget production swings and between vertigo and opacity .	0
its mysteries are transparently obvious , and it 's just slowly paced to be thriller .	0
at heart the movie is a deftly wrought suspense yarn whose richer shadings of and coloring and than substance .	1
a model of what films like this should be like .	1
even of of a single digit age will be just to recognize that this story and too goofy ... even for disney .	1
suffocated of conception by its munchausenn-by-proxy . .	1
... mesmerizing and an a of of modern beijing and in a just and and and retreat into oblivion and return .	1
a impossible romance , but we root for the patronized iranian lead .	1
an imaginative comedy\/thrilMer .	0
a compendium of solondz 's own of instincts in under 90 # # # minutes .	1
the it is something quite fresh and delightful .	0
this is the type of movie best of by frat and and college kids while sucking on the bong just downing one alcoholic and after another	0
it is intensely personal and yet -- and and -- just shows us the temper of the times .	0
the smug , oily demeanor that it adopts throughout the this and pipe dream is just even .	0
roman coppola may never become the filmmaker and and was , and heck -- few filmmakers will .	0
the abuse is a major problem in contemporary society , but the film reduces this a tragedy to florid melodrama .	1
though avary has done his of to make something of of ellis ' nothing novel , in the end , his rules just barely worth following .	0
the film is like a series of beginnings and middles that just just off .	1
but it offers just to ponder an chew on the its the relationship slowly unfolds .	1
look this is a terrific flick replete with dazzling camera-work , dancing and music .	0
a slick , and machine , exquisitely polished and upholstered .	1
has the of of a unedited this journal .	1
here , adrian lyne comes as the to profundity and he is just to get .	1
some actors have so much charisma that you 'd be just to listen to them reading the phone book .	0
just might not the the ideas .	0
bubba ho-tep is a wonderful film with a bravura of performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it .	0
new best friend just n't have gone straight to video ; it should have gone straight to a mystery science theater and # # # . .	0
a clutchy , indulgent and and travelogue and diatribe against ... well , just even .	0
frenetic but not really funny .	0
i saw just guys yesterday , and already the details have faded like photographs from the spanish-american war ... it 's so unmemorable that it turned my ballpoint notes to invisible ink .	1
maudlin and melodramatic we and .	0
for me , this opera is n't a favorite , so it 's a long time before the fat lady sings .	0
a blessed gift to and geeks and historians .	1
